duration, protocol_type, service, flag, src_bytes, dst_bytes, land, wrong_fragment, urgent, hot, num_failed_logins, logged_in, num_compromised, root_shell, su_attempted, num_root, num_file_creations, num_shells, num_access_files, num_outbound_cmds, is_host_login, is_guest_login, count, srv_count, serror_rate, srv_error_rate, rerror_rate, srv_rerror_rate, same_srv_rate, diff_srv_rate, srv_diff_host_rate, dst_host_count, dst_host_srv_count, dst_host_same_srv_rate, dst_host_diff_srv_rate, dst_host_same_src_port_rate, dst_host_srv_diff_host_rate, dst_host_serror_rate, dst_host_srv_serror_rate, dst_host_rerror_rate, dst_host_srv_rerror_rate
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.14,0.013,0.1,0.1,0.0,0.0,0.009,0.006,0.0,0.255,0.013,0.005,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.278,0.015,0.1,0.1,0.0,0.0,0.005,0.005,0.0,0.255,0.006,0.002,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.228,0.007,0.1,0.1,0.0,0.0,0.003,0.007,0.0,0.255,0.014,0.005,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.299,0.005,0.1,0.1,0.0,0.0,0.002,0.006,0.0,0.255,0.001,0.0,0.006,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.123,0.004,0.1,0.1,0.0,0.0,0.003,0.006,0.0,0.255,0.016,0.006,0.006,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.03,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.221,0.01,0.1,0.1,0.0,0.0,0.005,0.006,0.0,0.255,0.01,0.004,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.3,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.256,0.002,0.1,0.1,0.0,0.0,0.001,0.007,0.0,0.255,0.019,0.007,0.008,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.231,0.011,0.1,0.1,0.0,0.0,0.005,0.006,0.0,0.255,0.002,0.001,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.112,0.016,0.1,0.1,0.0,0.0,0.014,0.005,0.0,0.255,0.009,0.004,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.46,0.05,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.196,0.016,0.0,0.0,0.1,0.1,0.008,0.006,0.0,0.255,0.016,0.006,0.007,0.0,0.0,0.0,0.0,0.1,0.1
0.0,0,0.24,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.269,0.017,0.1,0.1,0.0,0.0,0.006,0.006,0.0,0.255,0.004,0.002,0.009,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.287,0.015,0.1,0.1,0.0,0.0,0.005,0.006,0.0,0.255,0.005,0.002,0.009,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.136,0.019,0.1,0.1,0.0,0.0,0.014,0.005,0.0,0.255,0.004,0.002,0.008,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.47,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.127,0.009,0.099,0.1,0.0,0.0,0.007,0.009,0.0,0.255,0.009,0.004,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.064,0.004,0.1,0.1,0.0,0.0,0.006,0.006,0.0,0.255,0.018,0.007,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.46,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.252,0.002,0.1,0.1,0.0,0.0,0.001,0.007,0.0,0.255,0.002,0.001,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.12,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.138,0.019,0.1,0.1,0.0,0.0,0.014,0.005,0.0,0.255,0.006,0.002,0.007,0.0,0.0,0.1,0.1,0.0,0.0
0.0,0,0.6,0.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.256,0.002,0.1,0.1,0.0,0.0,0.001,0.007,0.0,0.255,0.003,0.001,0.008,0.0,0.0,0.1,0.1,0.0,0.0
