duration, protocol_type, service, flag, src_bytes, dst_bytes, land, wrong_fragment, urgent, hot, num_failed_logins, logged_in, num_compromised, root_shell, su_attempted, num_root, num_file_creations, num_shells, num_access_files, num_outbound_cmds, is_host_login, is_guest_login, count, srv_count, serror_rate, srv_error_rate, rerror_rate, srv_rerror_rate, same_srv_rate, diff_srv_rate, srv_diff_host_rate, dst_host_count, dst_host_srv_count, dst_host_same_srv_rate, dst_host_diff_srv_rate, dst_host_same_src_port_rate, dst_host_srv_diff_host_rate, dst_host_serror_rate, dst_host_srv_serror_rate, dst_host_rerror_rate, dst_host_srv_rerror_rate
0,0.01,0.12,0.0,0.00207,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.0,0.0,0,0,0.1,0.0,0.0,0.146,0.122,0.084,0.001,0.084,0.0,0.0,0.0,0,0
0,0.0,0.12,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.1,0.1,0,0,0.1,0.0,0.0,0.038,0.002,0.005,0.074,0.079,0.0,0.079,0.1,0,0
0,0.01,0.12,0.0,0.00215,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.0,0.0,0,0,0.1,0.0,0.0,0.167,0.143,0.086,0.001,0.086,0.0,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.012,0.0,0.0,0,0,0.1,0.0,0.1,0.004,0.041,0.1,0.0,0.1,0.027,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.029,0.0,0.0,0,0,0.1,0.0,0.1,0.004,0.128,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.015,0.0,0.0,0,0,0.1,0.0,0.1,0.002,0.106,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.018,0.0,0.0,0,0,0.1,0.0,0.1,0.003,0.255,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.02,0.0,0.0,0,0,0.1,0.0,0.1,0.004,0.096,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.047,0.0,0.0,0,0,0.1,0.0,0.1,0.004,0.168,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.037,0.0,0.0,0,0,0.1,0.0,0.1,0.004,0.188,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.01,0.12,0.0,0.00215,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.0,0.0,0,0,0.1,0.0,0.0,0.051,0.043,0.084,0.004,0.084,0.0,0.0,0.0,0,0
0,0.01,0.12,0.0,0.00207,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.0,0.0,0,0,0.1,0.0,0.0,0.14,0.116,0.083,0.001,0.083,0.0,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.046,0.0,0.0,0,0,0.1,0.0,0.1,0.004,0.22,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.028,0.0,0.0,0,0,0.1,0.0,0.1,0.003,0.123,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.046,0.0,0.0,0,0,0.1,0.0,0.1,0.001,0.069,0.1,0.0,0.1,0.026,0.0,0.0,0,0
0,0.0,0.42,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.1,0.1,0,0,0.1,0.0,0.0,0.073,0.001,0.001,0.086,0.089,0.0,0.089,0.1,0,0
0,0.02,0.06,0.0,8e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.041,0.0,0.0,0,0,0.1,0.0,0.1,0.002,0.13,0.1,0.0,0.1,0.025,0.0,0.0,0,0
0,0.01,0.12,0.0,0.001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.0,0.0,0,0,0.1,0.0,0.0,0.224,0.034,0.015,0.001,0.015,0.0,0.0,0.0,0,0
